Event,Session,Competitor,CompetitorName,Sector1,Sector2,Sector3,Sector4,Speed,LapTime,LocalTime,Lap,Box,Cancelled,CurrentPosition,FinalPosition,SessionPosition,LapsRunningCount,CircuitName,CircuitLength,Constructor,CompetitorDOB,TeamName,Championship,WetWeather,RaceRedFlagNotValid,TeamType,CompetitorType
2,FP3,31,Gerloff Garrett,19603,23548,22936,31107,318.5,137194,29052021 90834783,4,False,False,3,2,2,144,Estoril,4182,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
2,FP3,31,Gerloff Garrett,19808,23585,22894,31144,314.8,137431,29052021 91012214,5,False,False,3,2,2,145,Estoril,4182,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
2,FP3,31,Gerloff Garrett,19828,23610,23221,31016,316.7,137675,29052021 91149889,6,False,False,3,2,2,146,Estoril,4182,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
2,FP3,31,Gerloff Garrett,19742,23665,23030,31103,315.7,137540,29052021 91327429,7,False,False,3,2,2,147,Estoril,4182,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
2,FP3,31,Gerloff Garrett,19727,23788,23075,30982,314.8,137572,29052021 91505001,8,False,False,3,2,2,148,Estoril,4182,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
2,FP3,31,Gerloff Garrett,20318,23995,23393,39117,315.7,146823,29052021 91651824,9,True,False,3,2,2,149,Estoril,4182,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
2,FP3,31,Gerloff Garrett,457120,26475,24227,31110,0.0,618932,29052021 92310756,10,True,False,3,2,2,150,Estoril,4182,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
2,FP3,31,Gerloff Garrett,19672,23473,22716,30648,315.7,136509,29052021 92447265,11,False,False,1,2,2,151,Estoril,4182,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
2,FP3,31,Gerloff Garrett,20005,23817,23596,31979,318.5,139397,29052021 92626662,12,False,False,1,2,2,152,Estoril,4182,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
2,FP3,31,Gerloff Garrett,19564,23502,22897,30876,315.7,136839,29052021 92803501,13,False,False,1,2,2,153,Estoril,4182,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
2,FP3,31,Gerloff Garrett,19603,23427,22801,30738,317.6,136569,29052021 92940070,14,False,False,1,2,2,154,Estoril,4182,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
2,FP3,31,Gerloff Garrett,19537,23586,22914,30791,318.5,136828,29052021 93116898,15,False,False,2,2,2,155,Estoril,4182,Yamaha,01/08/1995,GRT Yamaha WorldSBK Team,WorldSBK,False,False,R,P
2,FP3,32,Vinales Isaac,20398,24286,23557,31169,313.9,139410,29052021 90338447,1,False,False,4,18,18,130,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,32,Vinales Isaac,20536,24074,26585,34096,298.3,145291,29052021 90523738,2,False,False,14,18,18,131,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,32,Vinales Isaac,20074,24305,23632,31271,311.2,139282,29052021 90703020,3,False,False,16,18,18,132,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,32,Vinales Isaac,20057,24022,23582,31236,311.2,138897,29052021 90841917,4,False,False,16,18,18,133,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,32,Vinales Isaac,20290,27544,23487,31396,307.6,142717,29052021 91024634,5,False,False,17,18,18,134,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,32,Vinales Isaac,25229,24630,24023,43061,308.5,156943,29052021 91221577,6,True,False,18,18,18,135,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,32,Vinales Isaac,652623,24640,23712,31449,0.0,812424,29052021 92034001,7,True,False,18,18,18,136,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,32,Vinales Isaac,20381,29190,29280,31969,308.5,150820,29052021 92224821,8,False,False,18,18,18,137,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,32,Vinales Isaac,20166,24246,23607,34238,309.4,142257,29052021 92407078,9,False,False,18,18,18,138,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,32,Vinales Isaac,20260,24237,28707,36073,308.5,149277,29052021 92556355,10,False,False,18,18,18,139,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,32,Vinales Isaac,20096,24005,23419,31333,308.5,138853,29052021 92735208,11,False,False,18,18,18,140,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,32,Vinales Isaac,19962,24178,23547,31449,310.3,139136,29052021 92914344,12,False,False,18,18,18,141,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,32,Vinales Isaac,20202,24091,23635,31626,311.2,139554,29052021 93053898,13,False,False,18,18,18,142,Estoril,4182,Kawasaki,06/11/1993,Orelac Racing VerdNatura,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,20094,23824,23100,30752,305.9,137770,29052021 90338912,1,False,False,2,13,13,132,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,20618,24314,23343,30959,291.8,139234,29052021 90518146,2,False,False,3,13,13,133,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,20023,24150,23779,31219,309.4,139171,29052021 90657317,3,False,False,5,13,13,134,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,20171,23801,23550,31009,306.8,138531,29052021 90835848,4,False,False,7,13,13,135,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,20054,23911,23285,31300,309.4,138550,29052021 91014398,5,False,False,7,13,13,136,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,19917,24017,23511,31374,308.5,138819,29052021 91153217,6,False,False,8,13,13,137,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,22479,24969,24199,42664,305.0,154311,29052021 91347528,7,True,False,8,13,13,138,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,523738,26916,23156,30708,0.0,644518,29052021 92032046,8,True,False,9,13,13,139,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,28029,27646,26761,33436,305.0,155872,29052021 92227918,9,False,False,12,13,13,140,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,24319,24743,24854,31645,311.2,145561,29052021 92413479,10,False,False,12,13,13,141,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,20211,26322,23540,31465,306.8,141538,29052021 92555017,11,False,False,13,13,13,142,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,20234,23898,23200,31058,305.9,138390,29052021 92733407,12,False,False,13,13,13,143,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,19861,23894,23343,31236,309.4,138334,29052021 92911741,13,False,False,13,13,13,144,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,44,Mahias Lucas,19920,24092,23366,31333,307.6,138711,29052021 93050452,14,False,False,13,13,13,145,Estoril,4182,Kawasaki,14/04/1989,Kawasaki Puccetti Racing,WorldSBK,False,False,I,P
2,FP3,45,Redding Scott,20297,23961,23517,31247,316.7,139022,29052021 90406596,1,False,False,8,1,1,153,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,45,Redding Scott,19827,23648,23073,31159,319.5,137707,29052021 90544303,2,False,False,3,1,1,154,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,45,Redding Scott,19926,23568,22995,31102,318.5,137591,29052021 90721894,3,False,False,5,1,1,155,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,45,Redding Scott,19827,23557,23030,31027,322.3,137441,29052021 90859335,4,False,False,4,1,1,156,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,45,Redding Scott,23722,25141,24036,39399,320.4,152298,29052021 91051633,5,True,False,5,1,1,157,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,45,Redding Scott,353963,24550,23678,31364,0.0,513555,29052021 91605188,6,True,False,6,1,1,158,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,45,Redding Scott,19760,23619,22898,31058,321.4,137335,29052021 91742523,7,False,False,6,1,1,159,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,45,Redding Scott,20692,24399,23332,31424,320.4,139847,29052021 91922370,8,False,False,6,1,1,160,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,45,Redding Scott,19747,23671,22926,31223,319.5,137567,29052021 92059937,9,False,False,6,1,1,161,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,45,Redding Scott,19749,23635,22865,31256,320.4,137505,29052021 92237442,10,False,False,7,1,1,162,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,45,Redding Scott,24150,24877,24045,39518,322.3,152590,29052021 92430032,11,True,False,7,1,1,163,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,45,Redding Scott,254640,24462,23894,31166,0.0,414162,29052021 92844194,12,True,False,7,1,1,164,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,45,Redding Scott,19592,23353,22680,30764,321.4,136389,29052021 93020583,13,False,False,1,1,1,165,Estoril,4182,Ducati,04/01/1993,Aruba.it Racing - Ducati,WorldSBK,False,False,R,P
2,FP3,47,Bassani Axel,20358,24262,24906,31876,317.6,141402,29052021 90343210,1,False,False,11,17,17,142,Estoril,4182,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
2,FP3,47,Bassani Axel,20368,24060,23535,31202,315.7,139165,29052021 90522375,2,False,False,12,17,17,143,Estoril,4182,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
2,FP3,47,Bassani Axel,20047,24082,23489,31043,316.7,138661,29052021 90701036,3,False,False,13,17,17,144,Estoril,4182,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
2,FP3,47,Bassani Axel,20187,23954,23393,31476,314.8,139010,29052021 90840046,4,False,False,15,17,17,145,Estoril,4182,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
2,FP3,47,Bassani Axel,23299,27412,23956,40301,317.6,154968,29052021 91035014,5,True,False,16,17,17,146,Estoril,4182,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
2,FP3,47,Bassani Axel,914505,25206,24113,31497,0.0,1035321,29052021 92110335,6,True,False,17,17,17,147,Estoril,4182,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
2,FP3,47,Bassani Axel,20069,24158,23391,31130,315.7,138748,29052021 92249083,7,False,False,17,17,17,148,Estoril,4182,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
2,FP3,47,Bassani Axel,19884,24154,23217,31105,318.5,138360,29052021 92427443,8,False,False,17,17,17,149,Estoril,4182,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
2,FP3,47,Bassani Axel,19868,23915,23323,31081,320.4,138187,29052021 92605630,9,False,False,17,17,17,150,Estoril,4182,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
2,FP3,47,Bassani Axel,19838,23854,23180,31105,319.5,137977,29052021 92743607,10,False,False,17,17,17,151,Estoril,4182,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
2,FP3,47,Bassani Axel,19965,23993,23329,31238,320.4,138525,29052021 92922132,11,False,False,17,17,17,152,Estoril,4182,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
2,FP3,47,Bassani Axel,24423,24655,23590,31396,316.7,144064,29052021 93106196,12,False,False,17,17,17,153,Estoril,4182,Ducati,24/07/1999,Motocorsa Racing,WorldSBK,False,False,I,P
2,FP3,50,Laverty Eugene,20220,23851,23257,31214,313.9,138542,29052021 90331925,1,False,False,1,11,11,129,Estoril,4182,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
2,FP3,50,Laverty Eugene,19916,23787,23140,31018,320.4,137861,29052021 90509786,2,False,False,3,11,11,130,Estoril,4182,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
2,FP3,50,Laverty Eugene,19738,23615,23013,31120,316.7,137486,29052021 90647272,3,False,False,2,11,11,131,Estoril,4182,BMW,03/06/1986,RC Squadra Corse,WorldSBK,False,False,I,P
